layer_0,layer_1,layer_2,file_name
5,6,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_91275.csv
5,3,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_93312.csv
4,3,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_95396.csv
6,7,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_95532.csv
2,5,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_96106.csv
4,5,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_96584.csv
3,3,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_98655.csv
4,5,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_98800.csv
3,4,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_99210.csv
4,5,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164321_99410.csv
4,4,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164322_25757.csv
3,2,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164322_37843.csv
5,5,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164322_43883.csv
5,4,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164322_58153.csv
5,5,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164322_67339.csv
4,6,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164322_73718.csv
5,3,5,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-164322_81494.csv
