layer_0,layer_1,layer_2,file_name
23,27,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_81433.csv
25,25,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_81601.csv
29,24,9,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_82640.csv
28,32,11,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_83745.csv
26,26,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_85329.csv
22,27,10,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_85728.csv
28,28,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_86348.csv
23,24,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_86593.csv
29,27,7,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_87453.csv
25,22,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_95116.csv
31,28,8,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_96378.csv
26,30,11,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_96783.csv
22,23,6,C:\Users\andr3\Desktop\Instability-Analizer\experiments\bounds_results\20240628-165637_97820.csv
